Bandit,Reward,Algorithm
3,3.5698105932486435,ThompsonSampling Algorithm
3,3.5944358641246197,ThompsonSampling Algorithm
3,5.78080807255564,ThompsonSampling Algorithm
3,3.239244226441139,ThompsonSampling Algorithm
3,3.9002973910577614,ThompsonSampling Algorithm
3,3.9276729574139337,ThompsonSampling Algorithm
3,3.9460725050918524,ThompsonSampling Algorithm
3,1.865102972189884,ThompsonSampling Algorithm
3,2.9880556527722435,ThompsonSampling Algorithm
3,4.0963595785977525,ThompsonSampling Algorithm
3,2.173957379440261,ThompsonSampling Algorithm
3,2.6510571875400037,ThompsonSampling Algorithm
3,3.1263121364276345,ThompsonSampling Algorithm
3,3.594066218432927,ThompsonSampling Algorithm
3,3.266123865055062,ThompsonSampling Algorithm
3,5.792783869890049,ThompsonSampling Algorithm
3,4.353934045542088,ThompsonSampling Algorithm
3,3.6055364677577946,ThompsonSampling Algorithm
3,4.163558830313047,ThompsonSampling Algorithm
3,4.215963459109933,ThompsonSampling Algorithm
3,3.937501057346872,ThompsonSampling Algorithm
3,3.2249660659811603,ThompsonSampling Algorithm
3,4.420891874034863,ThompsonSampling Algorithm
3,2.696131358694151,ThompsonSampling Algorithm
3,4.271187416378266,ThompsonSampling Algorithm
3,4.902498052831753,ThompsonSampling Algorithm
3,3.243756220226077,ThompsonSampling Algorithm
3,6.205757846727229,ThompsonSampling Algorithm
3,2.8794690768625424,ThompsonSampling Algorithm
3,3.722836500041352,ThompsonSampling Algorithm
3,3.2672747036673813,ThompsonSampling Algorithm
3,4.609632547733413,ThompsonSampling Algorithm
3,3.46843200200699,ThompsonSampling Algorithm
3,3.6665783206216567,ThompsonSampling Algorithm
3,3.8643465620432647,ThompsonSampling Algorithm
3,3.886955210471177,ThompsonSampling Algorithm
3,4.378364639036219,ThompsonSampling Algorithm
3,3.408843691886532,ThompsonSampling Algorithm
3,3.8184592466754617,ThompsonSampling Algorithm
3,3.970192544747267,ThompsonSampling Algorithm
3,3.8133707192678123,ThompsonSampling Algorithm
3,4.490997146848652,ThompsonSampling Algorithm
3,5.435602461220257,ThompsonSampling Algorithm
3,4.61575716472793,ThompsonSampling Algorithm
3,3.47393557204349,ThompsonSampling Algorithm
3,4.029405519000561,ThompsonSampling Algorithm
3,3.482129713320818,ThompsonSampling Algorithm
3,3.545446303201471,ThompsonSampling Algorithm
3,6.191752969648243,ThompsonSampling Algorithm
3,4.752462765284621,ThompsonSampling Algorithm
3,3.281085706116227,ThompsonSampling Algorithm
3,5.411707783305066,ThompsonSampling Algorithm
3,4.752972275129552,ThompsonSampling Algorithm
3,5.21363717816755,ThompsonSampling Algorithm
3,3.098978487017413,ThompsonSampling Algorithm
3,3.6301790884694363,ThompsonSampling Algorithm
3,2.3970302643525994,ThompsonSampling Algorithm
3,4.476682099816268,ThompsonSampling Algorithm
3,5.174438776966692,ThompsonSampling Algorithm
3,4.267068367217977,ThompsonSampling Algorithm
3,4.559963946616219,ThompsonSampling Algorithm
3,3.2964458815139004,ThompsonSampling Algorithm
3,6.644467821852032,ThompsonSampling Algorithm
3,2.9771762359274447,ThompsonSampling Algorithm
3,2.92207645036193,ThompsonSampling Algorithm
3,3.712577148919362,ThompsonSampling Algorithm
3,3.245832892445285,ThompsonSampling Algorithm
3,3.8936409970863934,ThompsonSampling Algorithm
3,3.722979495684372,ThompsonSampling Algorithm
3,2.9201796848337476,ThompsonSampling Algorithm
3,3.178042173488996,ThompsonSampling Algorithm
3,4.0315681604900755,ThompsonSampling Algorithm
3,3.3382786468453567,ThompsonSampling Algorithm
3,5.215523375157838,ThompsonSampling Algorithm
3,3.6457376736168636,ThompsonSampling Algorithm
3,4.523224605781038,ThompsonSampling Algorithm
3,4.832922144389688,ThompsonSampling Algorithm
3,1.9218589149244303,ThompsonSampling Algorithm
3,3.557918760053057,ThompsonSampling Algorithm
3,4.282640164404029,ThompsonSampling Algorithm
3,2.3331229899537758,ThompsonSampling Algorithm
3,6.050119468096631,ThompsonSampling Algorithm
3,2.670648178850495,ThompsonSampling Algorithm
3,4.672489284711362,ThompsonSampling Algorithm
3,4.0672774034414685,ThompsonSampling Algorithm
3,4.018862392438712,ThompsonSampling Algorithm
3,4.759225532685802,ThompsonSampling Algorithm
3,5.060535789116487,ThompsonSampling Algorithm
3,4.184724900005966,ThompsonSampling Algorithm
3,4.590601298854152,ThompsonSampling Algorithm
3,3.6916686641242435,ThompsonSampling Algorithm
3,4.359720969701095,ThompsonSampling Algorithm
3,3.27669662036154,ThompsonSampling Algorithm
3,5.412864382133572,ThompsonSampling Algorithm
3,4.405801434652816,ThompsonSampling Algorithm
3,6.501212764938776,ThompsonSampling Algorithm
3,4.052672025119276,ThompsonSampling Algorithm
3,4.779261833150357,ThompsonSampling Algorithm
3,3.5968928852762954,ThompsonSampling Algorithm
3,3.078447664788823,ThompsonSampling Algorithm
3,5.430910707951706,ThompsonSampling Algorithm
3,3.970178343462356,ThompsonSampling Algorithm
3,3.7485215793809528,ThompsonSampling Algorithm
3,4.415724370141481,ThompsonSampling Algorithm
3,4.864612506621192,ThompsonSampling Algorithm
3,2.5868442482952134,ThompsonSampling Algorithm
3,0.8465973734557366,ThompsonSampling Algorithm
3,5.04326968708523,ThompsonSampling Algorithm
3,3.965913431162337,ThompsonSampling Algorithm
3,4.6814475239973055,ThompsonSampling Algorithm
3,5.391273391464207,ThompsonSampling Algorithm
3,4.6382176819952825,ThompsonSampling Algorithm
3,4.331721571688878,ThompsonSampling Algorithm
3,4.051325544747744,ThompsonSampling Algorithm
3,3.8589346654551804,ThompsonSampling Algorithm
3,4.903605563060542,ThompsonSampling Algorithm
3,4.385543378116738,ThompsonSampling Algorithm
3,3.485269596117896,ThompsonSampling Algorithm
3,3.4649592484990217,ThompsonSampling Algorithm
3,4.202044435308676,ThompsonSampling Algorithm
3,4.021527685051481,ThompsonSampling Algorithm
3,5.662089752401082,ThompsonSampling Algorithm
3,4.690129934217737,ThompsonSampling Algorithm
3,3.671646121854209,ThompsonSampling Algorithm
3,3.4239517086895277,ThompsonSampling Algorithm
3,5.493472129397995,ThompsonSampling Algorithm
3,4.361808777043516,ThompsonSampling Algorithm
3,4.030968571160553,ThompsonSampling Algorithm
3,5.047424782871145,ThompsonSampling Algorithm
3,4.48008014347234,ThompsonSampling Algorithm
3,3.297281266428083,ThompsonSampling Algorithm
3,4.590730712691771,ThompsonSampling Algorithm
3,3.426668433635678,ThompsonSampling Algorithm
3,4.573395497934019,ThompsonSampling Algorithm
3,3.450261311596323,ThompsonSampling Algorithm
3,5.332942030080431,ThompsonSampling Algorithm
3,4.740792104910839,ThompsonSampling Algorithm
3,2.0188657051924066,ThompsonSampling Algorithm
3,3.415074879927157,ThompsonSampling Algorithm
3,5.071314203027393,ThompsonSampling Algorithm
3,3.5219422731931194,ThompsonSampling Algorithm
3,5.1551346316448505,ThompsonSampling Algorithm
3,4.356349503743893,ThompsonSampling Algorithm
3,4.536898387921062,ThompsonSampling Algorithm
3,5.47751650747175,ThompsonSampling Algorithm
3,1.2691475780664216,ThompsonSampling Algorithm
3,2.034498417399658,ThompsonSampling Algorithm
3,3.5831959594997307,ThompsonSampling Algorithm
3,1.446954615325005,ThompsonSampling Algorithm
3,3.821632097256201,ThompsonSampling Algorithm
3,3.930681044423628,ThompsonSampling Algorithm
3,5.132308476425058,ThompsonSampling Algorithm
3,3.9528328742266843,ThompsonSampling Algorithm
3,3.7932694608411635,ThompsonSampling Algorithm
3,3.8029662294010316,ThompsonSampling Algorithm
3,5.327882699835812,ThompsonSampling Algorithm
3,6.488534648139324,ThompsonSampling Algorithm
3,4.584174134358855,ThompsonSampling Algorithm
3,3.5707311166958196,ThompsonSampling Algorithm
3,3.782016057747506,ThompsonSampling Algorithm
3,3.7265886603905147,ThompsonSampling Algorithm
3,4.625282867484691,ThompsonSampling Algorithm
3,4.355392847269468,ThompsonSampling Algorithm
3,1.793066684794125,ThompsonSampling Algorithm
3,4.542110300161071,ThompsonSampling Algorithm
3,4.747973163211273,ThompsonSampling Algorithm
3,3.91294067816427,ThompsonSampling Algorithm
3,4.262952791682308,ThompsonSampling Algorithm
3,2.2109596364634325,ThompsonSampling Algorithm
3,5.0068371045530595,ThompsonSampling Algorithm
3,2.4191685530916702,ThompsonSampling Algorithm
3,2.933642457658882,ThompsonSampling Algorithm
3,4.533522966038454,ThompsonSampling Algorithm
3,2.406906466173,ThompsonSampling Algorithm
3,4.614481030928542,ThompsonSampling Algorithm
3,3.880832784492066,ThompsonSampling Algorithm
3,5.825701933454535,ThompsonSampling Algorithm
3,4.06675595313559,ThompsonSampling Algorithm
3,2.810562424259394,ThompsonSampling Algorithm
3,3.989400740268576,ThompsonSampling Algorithm
3,3.2791549591363607,ThompsonSampling Algorithm
3,3.5132085673633258,ThompsonSampling Algorithm
3,4.477215958115946,ThompsonSampling Algorithm
3,3.1602533277947074,ThompsonSampling Algorithm
3,2.8312659546509016,ThompsonSampling Algorithm
3,5.039847413145419,ThompsonSampling Algorithm
3,2.052330262969533,ThompsonSampling Algorithm
3,3.4120667846271973,ThompsonSampling Algorithm
3,3.1227338190336957,ThompsonSampling Algorithm
3,4.308435845522779,ThompsonSampling Algorithm
3,3.9281285095159597,ThompsonSampling Algorithm
3,1.412933602478013,ThompsonSampling Algorithm
3,3.776009359297822,ThompsonSampling Algorithm
3,2.144003268286236,ThompsonSampling Algorithm
3,4.6108434252183175,ThompsonSampling Algorithm
3,5.278154966338578,ThompsonSampling Algorithm
3,4.673286344975014,ThompsonSampling Algorithm
3,3.611963533959602,ThompsonSampling Algorithm
3,3.5992637795722597,ThompsonSampling Algorithm
3,4.1483669745799965,ThompsonSampling Algorithm
3,3.8908572556551575,ThompsonSampling Algorithm
3,2.2990504656028037,ThompsonSampling Algorithm
3,2.7971466049662075,ThompsonSampling Algorithm
3,2.5329114497937004,ThompsonSampling Algorithm
3,1.7255275283655571,ThompsonSampling Algorithm
3,3.772389712829242,ThompsonSampling Algorithm
3,3.3446602037393225,ThompsonSampling Algorithm
3,4.731923294489586,ThompsonSampling Algorithm
3,4.576969393709339,ThompsonSampling Algorithm
3,0.8198250963265501,ThompsonSampling Algorithm
3,3.678287224649683,ThompsonSampling Algorithm
3,3.3743353571633357,ThompsonSampling Algorithm
3,3.125946032198202,ThompsonSampling Algorithm
3,3.531045543960035,ThompsonSampling Algorithm
3,3.860743303305373,ThompsonSampling Algorithm
3,4.590897447952133,ThompsonSampling Algorithm
3,2.7622188410122765,ThompsonSampling Algorithm
3,2.9689892708220222,ThompsonSampling Algorithm
3,6.35674131244304,ThompsonSampling Algorithm
3,4.544805904658087,ThompsonSampling Algorithm
3,2.479620490011053,ThompsonSampling Algorithm
3,4.378069765774529,ThompsonSampling Algorithm
3,4.706422584161077,ThompsonSampling Algorithm
3,5.277292646576766,ThompsonSampling Algorithm
3,3.7072857057971627,ThompsonSampling Algorithm
3,4.825413983975573,ThompsonSampling Algorithm
3,4.478448990580213,ThompsonSampling Algorithm
3,5.0825019617881075,ThompsonSampling Algorithm
3,3.7940277527248067,ThompsonSampling Algorithm
3,4.399562164864836,ThompsonSampling Algorithm
3,5.451913406092039,ThompsonSampling Algorithm
3,2.507338393154626,ThompsonSampling Algorithm
3,5.299345253037898,ThompsonSampling Algorithm
3,4.255739498433042,ThompsonSampling Algorithm
3,4.132760235194093,ThompsonSampling Algorithm
3,3.361143920396612,ThompsonSampling Algorithm
3,3.8298478338685844,ThompsonSampling Algorithm
3,4.022648312714747,ThompsonSampling Algorithm
3,5.018572671413597,ThompsonSampling Algorithm
3,4.492400088732065,ThompsonSampling Algorithm
3,5.0088885756697366,ThompsonSampling Algorithm
3,3.833148500500543,ThompsonSampling Algorithm
3,5.4731066950936205,ThompsonSampling Algorithm
3,3.2797722717656446,ThompsonSampling Algorithm
3,4.169237602291921,ThompsonSampling Algorithm
3,4.0065208045044605,ThompsonSampling Algorithm
3,2.9596161553019718,ThompsonSampling Algorithm
3,4.159588581398763,ThompsonSampling Algorithm
3,4.294882235237142,ThompsonSampling Algorithm
3,3.158122845443472,ThompsonSampling Algorithm
3,3.1059173335478905,ThompsonSampling Algorithm
3,3.79976235040996,ThompsonSampling Algorithm
3,4.188355840991762,ThompsonSampling Algorithm
3,4.798683435903541,ThompsonSampling Algorithm
3,1.2730448494767925,ThompsonSampling Algorithm
3,4.411197300300313,ThompsonSampling Algorithm
3,2.677523729523546,ThompsonSampling Algorithm
3,4.996838905160903,ThompsonSampling Algorithm
3,3.7214186353285847,ThompsonSampling Algorithm
3,3.333075564922454,ThompsonSampling Algorithm
3,4.674375047796371,ThompsonSampling Algorithm
3,5.7655362748374515,ThompsonSampling Algorithm
3,4.355252230183019,ThompsonSampling Algorithm
3,4.5691607917405666,ThompsonSampling Algorithm
3,2.887828414959791,ThompsonSampling Algorithm
3,4.680795648632026,ThompsonSampling Algorithm
3,5.110828062526738,ThompsonSampling Algorithm
3,3.3256565420339537,ThompsonSampling Algorithm
3,3.135799204217058,ThompsonSampling Algorithm
3,3.058076594206321,ThompsonSampling Algorithm
3,5.757834628292516,ThompsonSampling Algorithm
3,4.166108576855679,ThompsonSampling Algorithm
3,3.724071761330382,ThompsonSampling Algorithm
3,5.1938782081269395,ThompsonSampling Algorithm
3,3.825962983744079,ThompsonSampling Algorithm
3,2.8173476786702967,ThompsonSampling Algorithm
3,4.049148296988962,ThompsonSampling Algorithm
3,2.9799247552520938,ThompsonSampling Algorithm
3,2.5044940399416475,ThompsonSampling Algorithm
3,3.4157461550123607,ThompsonSampling Algorithm
3,4.852609078696697,ThompsonSampling Algorithm
3,2.9308409506594604,ThompsonSampling Algorithm
3,5.317602307842799,ThompsonSampling Algorithm
3,3.6477427282242307,ThompsonSampling Algorithm
3,4.2654740716390025,ThompsonSampling Algorithm
3,4.087852763434099,ThompsonSampling Algorithm
3,3.9967296128170675,ThompsonSampling Algorithm
3,4.8095779789557005,ThompsonSampling Algorithm
3,5.707205561836686,ThompsonSampling Algorithm
3,3.489382964020959,ThompsonSampling Algorithm
3,4.528161021691916,ThompsonSampling Algorithm
3,4.250872459990182,ThompsonSampling Algorithm
3,5.6952755651161455,ThompsonSampling Algorithm
3,4.949757750910381,ThompsonSampling Algorithm
3,5.797211622686904,ThompsonSampling Algorithm
3,3.275496486592171,ThompsonSampling Algorithm
3,3.0001460280995227,ThompsonSampling Algorithm
3,5.982383377661003,ThompsonSampling Algorithm
3,3.3120250994879172,ThompsonSampling Algorithm
3,3.033000798079253,ThompsonSampling Algorithm
3,4.180198993465399,ThompsonSampling Algorithm
3,4.47022636545404,ThompsonSampling Algorithm
3,4.202872947242604,ThompsonSampling Algorithm
3,5.037352336440235,ThompsonSampling Algorithm
3,5.58883114516858,ThompsonSampling Algorithm
3,4.363753189736477,ThompsonSampling Algorithm
3,3.4033690347563086,ThompsonSampling Algorithm
3,4.061268685830285,ThompsonSampling Algorithm
3,4.754522744755865,ThompsonSampling Algorithm
3,4.19876067741913,ThompsonSampling Algorithm
3,3.097511695987794,ThompsonSampling Algorithm
3,5.68841088143662,ThompsonSampling Algorithm
3,4.093207345744556,ThompsonSampling Algorithm
3,4.989930696282202,ThompsonSampling Algorithm
3,5.191344522672749,ThompsonSampling Algorithm
3,5.9754652175984155,ThompsonSampling Algorithm
3,4.114219300742481,ThompsonSampling Algorithm
3,3.793445431668561,ThompsonSampling Algorithm
3,3.6509921330394257,ThompsonSampling Algorithm
3,4.087434927184856,ThompsonSampling Algorithm
3,2.0029267485823117,ThompsonSampling Algorithm
3,3.693658835120798,ThompsonSampling Algorithm
3,2.7284133690980923,ThompsonSampling Algorithm
3,4.478622364089484,ThompsonSampling Algorithm
3,3.5637105216017897,ThompsonSampling Algorithm
3,3.692863666264458,ThompsonSampling Algorithm
3,4.070426062510924,ThompsonSampling Algorithm
3,2.4411346202094633,ThompsonSampling Algorithm
3,4.3875811178687485,ThompsonSampling Algorithm
3,4.213016512718088,ThompsonSampling Algorithm
3,4.616515855064811,ThompsonSampling Algorithm
3,3.9097629800716813,ThompsonSampling Algorithm
3,4.449699393358768,ThompsonSampling Algorithm
3,2.862129361186963,ThompsonSampling Algorithm
3,4.802667183736061,ThompsonSampling Algorithm
3,5.287765127994524,ThompsonSampling Algorithm
3,3.9743457709689114,ThompsonSampling Algorithm
3,5.504823000816224,ThompsonSampling Algorithm
3,4.470162688908701,ThompsonSampling Algorithm
3,3.5331902910842885,ThompsonSampling Algorithm
3,5.1186595689692895,ThompsonSampling Algorithm
3,5.011821151963675,ThompsonSampling Algorithm
3,4.860032040982472,ThompsonSampling Algorithm
3,4.819043692626435,ThompsonSampling Algorithm
3,3.800413055674969,ThompsonSampling Algorithm
3,3.1272714346756363,ThompsonSampling Algorithm
3,4.000542279240127,ThompsonSampling Algorithm
3,4.6697495439906245,ThompsonSampling Algorithm
3,4.564327185648334,ThompsonSampling Algorithm
3,4.846764221261108,ThompsonSampling Algorithm
3,3.725708909487643,ThompsonSampling Algorithm
3,7.2953965018994555,ThompsonSampling Algorithm
3,4.630497539381553,ThompsonSampling Algorithm
3,2.8534311522585307,ThompsonSampling Algorithm
3,3.4756958116930656,ThompsonSampling Algorithm
3,4.0655466881552815,ThompsonSampling Algorithm
3,5.612656908209564,ThompsonSampling Algorithm
3,4.670874074466457,ThompsonSampling Algorithm
3,4.4439514837731755,ThompsonSampling Algorithm
3,3.3078387924789445,ThompsonSampling Algorithm
3,4.786893150142754,ThompsonSampling Algorithm
3,5.352459088937641,ThompsonSampling Algorithm
3,4.525451079318072,ThompsonSampling Algorithm
3,3.6002313993957773,ThompsonSampling Algorithm
3,3.897040835452101,ThompsonSampling Algorithm
3,2.3701835710571295,ThompsonSampling Algorithm
3,3.99763536415511,ThompsonSampling Algorithm
3,4.217438430990772,ThompsonSampling Algorithm
3,2.9276610984579445,ThompsonSampling Algorithm
3,4.786229752253059,ThompsonSampling Algorithm
3,5.624351456475344,ThompsonSampling Algorithm
3,2.1672181967790305,ThompsonSampling Algorithm
3,3.3078980053051885,ThompsonSampling Algorithm
3,3.2486891871791177,ThompsonSampling Algorithm
3,3.998079012195915,ThompsonSampling Algorithm
3,4.200057395819039,ThompsonSampling Algorithm
3,4.674886317615779,ThompsonSampling Algorithm
3,4.79504620818477,ThompsonSampling Algorithm
3,3.4987707788909304,ThompsonSampling Algorithm
3,2.74482845313855,ThompsonSampling Algorithm
3,2.9252208716573564,ThompsonSampling Algorithm
3,4.506500057619774,ThompsonSampling Algorithm
3,3.8476948456535576,ThompsonSampling Algorithm
3,3.7904465202556987,ThompsonSampling Algorithm
3,3.822304030981039,ThompsonSampling Algorithm
3,4.15704499853001,ThompsonSampling Algorithm
3,4.48670108675593,ThompsonSampling Algorithm
3,4.019023723420507,ThompsonSampling Algorithm
3,2.47301803533657,ThompsonSampling Algorithm
3,3.214124711047117,ThompsonSampling Algorithm
3,6.611140247171523,ThompsonSampling Algorithm
3,3.9415706937512898,ThompsonSampling Algorithm
3,3.897704285273407,ThompsonSampling Algorithm
3,4.917278032500144,ThompsonSampling Algorithm
3,3.633880157087426,ThompsonSampling Algorithm
3,3.8985870835621848,ThompsonSampling Algorithm
3,3.326203333371323,ThompsonSampling Algorithm
3,5.035412875003712,ThompsonSampling Algorithm
3,3.9866991570550683,ThompsonSampling Algorithm
3,4.3626275128273475,ThompsonSampling Algorithm
3,3.9258385432270186,ThompsonSampling Algorithm
3,2.302145138257564,ThompsonSampling Algorithm
3,2.3697332949529972,ThompsonSampling Algorithm
3,4.767355121780825,ThompsonSampling Algorithm
3,4.858364550769205,ThompsonSampling Algorithm
3,7.860428076368432,ThompsonSampling Algorithm
3,1.7975310289606248,ThompsonSampling Algorithm
3,3.7856971025774557,ThompsonSampling Algorithm
3,2.2425510457958566,ThompsonSampling Algorithm
3,3.314617125095555,ThompsonSampling Algorithm
3,4.712752545002036,ThompsonSampling Algorithm
3,3.5080997484278935,ThompsonSampling Algorithm
3,2.6587862519201826,ThompsonSampling Algorithm
3,4.341124243776951,ThompsonSampling Algorithm
3,2.866048478183557,ThompsonSampling Algorithm
3,3.3327790037140472,ThompsonSampling Algorithm
3,4.024623363990709,ThompsonSampling Algorithm
3,4.134499848775559,ThompsonSampling Algorithm
3,2.674938851112705,ThompsonSampling Algorithm
3,4.308050224250297,ThompsonSampling Algorithm
3,4.0249646944353605,ThompsonSampling Algorithm
3,3.8587610635904857,ThompsonSampling Algorithm
3,4.5741357932180735,ThompsonSampling Algorithm
3,4.800557351523582,ThompsonSampling Algorithm
3,4.5053216305240245,ThompsonSampling Algorithm
3,4.459151265982959,ThompsonSampling Algorithm
3,4.92793688892748,ThompsonSampling Algorithm
3,4.0551123926549275,ThompsonSampling Algorithm
3,2.832978131227147,ThompsonSampling Algorithm
3,3.6686660889836133,ThompsonSampling Algorithm
3,4.298257719329663,ThompsonSampling Algorithm
3,3.9803131637734888,ThompsonSampling Algorithm
3,3.3177167709057027,ThompsonSampling Algorithm
3,5.137163953638863,ThompsonSampling Algorithm
3,2.782136782146975,ThompsonSampling Algorithm
3,3.884747189020681,ThompsonSampling Algorithm
3,4.768333697061479,ThompsonSampling Algorithm
3,2.0304214630082456,ThompsonSampling Algorithm
3,2.946079018531218,ThompsonSampling Algorithm
3,5.492362993324351,ThompsonSampling Algorithm
3,4.568902497306559,ThompsonSampling Algorithm
3,4.3960920388451425,ThompsonSampling Algorithm
3,3.1149221736039996,ThompsonSampling Algorithm
3,4.127438689952339,ThompsonSampling Algorithm
3,4.7214380102508775,ThompsonSampling Algorithm
3,4.265503072494106,ThompsonSampling Algorithm
3,5.283840920784961,ThompsonSampling Algorithm
3,4.688954943860445,ThompsonSampling Algorithm
3,4.651009281624353,ThompsonSampling Algorithm
3,2.8136112433430345,ThompsonSampling Algorithm
3,3.8438885034988326,ThompsonSampling Algorithm
3,2.7249862606149513,ThompsonSampling Algorithm
3,3.5467434672615066,ThompsonSampling Algorithm
3,4.4626240963087165,ThompsonSampling Algorithm
3,3.3629774218622033,ThompsonSampling Algorithm
3,2.4359385866292413,ThompsonSampling Algorithm
3,5.510555422917507,ThompsonSampling Algorithm
3,4.807496533420688,ThompsonSampling Algorithm
3,3.8426614132633183,ThompsonSampling Algorithm
3,4.231513289744586,ThompsonSampling Algorithm
3,5.590924363316519,ThompsonSampling Algorithm
3,2.6852362904792724,ThompsonSampling Algorithm
3,3.8808315561578537,ThompsonSampling Algorithm
3,4.649343242525675,ThompsonSampling Algorithm
3,4.46101940004104,ThompsonSampling Algorithm
3,4.273232898800922,ThompsonSampling Algorithm
3,1.8132297162358588,ThompsonSampling Algorithm
3,2.082904886762578,ThompsonSampling Algorithm
3,5.249142119743344,ThompsonSampling Algorithm
3,2.9710614947810954,ThompsonSampling Algorithm
3,4.022424028043312,ThompsonSampling Algorithm
3,3.0264783237374795,ThompsonSampling Algorithm
3,3.761736337003559,ThompsonSampling Algorithm
3,5.693949092096514,ThompsonSampling Algorithm
3,3.9589138448364993,ThompsonSampling Algorithm
3,3.7477783622409166,ThompsonSampling Algorithm
3,5.218259010951552,ThompsonSampling Algorithm
3,2.2446115559061472,ThompsonSampling Algorithm
3,2.9129818169120263,ThompsonSampling Algorithm
3,2.8047709898348163,ThompsonSampling Algorithm
3,4.157683653397532,ThompsonSampling Algorithm
3,3.5013782492107284,ThompsonSampling Algorithm
3,4.057167005116856,ThompsonSampling Algorithm
3,3.0784262971837735,ThompsonSampling Algorithm
3,4.673993819703797,ThompsonSampling Algorithm
3,3.2329982439524443,ThompsonSampling Algorithm
3,6.896423202047268,ThompsonSampling Algorithm
3,3.5024290206520203,ThompsonSampling Algorithm
3,4.221808339740319,ThompsonSampling Algorithm
3,5.1239078114530106,ThompsonSampling Algorithm
3,4.711322310213216,ThompsonSampling Algorithm
3,3.0888653611738697,ThompsonSampling Algorithm
3,4.31433884874226,ThompsonSampling Algorithm
3,4.885639977756498,ThompsonSampling Algorithm
3,2.2478133265566833,ThompsonSampling Algorithm
3,3.04148870624563,ThompsonSampling Algorithm
3,4.7695905493361295,ThompsonSampling Algorithm
3,3.0102148569983758,ThompsonSampling Algorithm
3,3.2228731178831596,ThompsonSampling Algorithm
3,3.504837907914936,ThompsonSampling Algorithm
3,2.583078946441815,ThompsonSampling Algorithm
3,4.237924821568393,ThompsonSampling Algorithm
3,4.458557968466541,ThompsonSampling Algorithm
3,6.107758484888486,ThompsonSampling Algorithm
3,4.34643240873241,ThompsonSampling Algorithm
3,3.9276939588418918,ThompsonSampling Algorithm
3,6.854025443759067,ThompsonSampling Algorithm
3,4.582198206808679,ThompsonSampling Algorithm
3,4.433372459501338,ThompsonSampling Algorithm
3,5.04803945202686,ThompsonSampling Algorithm
3,5.260001148323536,ThompsonSampling Algorithm
3,4.630330642822039,ThompsonSampling Algorithm
3,3.593862510371605,ThompsonSampling Algorithm
3,1.6901618896448847,ThompsonSampling Algorithm
3,4.856778965866472,ThompsonSampling Algorithm
3,4.873515073149823,ThompsonSampling Algorithm
3,1.3349697374643452,ThompsonSampling Algorithm
3,3.8916144995852107,ThompsonSampling Algorithm
3,3.665255433996729,ThompsonSampling Algorithm
3,3.791600594260107,ThompsonSampling Algorithm
3,3.092503847862444,ThompsonSampling Algorithm
3,4.362416535129013,ThompsonSampling Algorithm
3,4.213122618438805,ThompsonSampling Algorithm
3,4.942056872678767,ThompsonSampling Algorithm
3,3.677606044691345,ThompsonSampling Algorithm
3,3.744644487063946,ThompsonSampling Algorithm
3,4.716034609552453,ThompsonSampling Algorithm
3,4.3259497177548525,ThompsonSampling Algorithm
3,3.0796193494391946,ThompsonSampling Algorithm
3,3.485416257691002,ThompsonSampling Algorithm
3,2.8037749226326745,ThompsonSampling Algorithm
3,4.252840402387262,ThompsonSampling Algorithm
3,4.696142567274125,ThompsonSampling Algorithm
3,4.347184414913053,ThompsonSampling Algorithm
3,3.0180083864898464,ThompsonSampling Algorithm
3,3.5745646621769334,ThompsonSampling Algorithm
3,3.639989335143364,ThompsonSampling Algorithm
3,4.713949483856035,ThompsonSampling Algorithm
3,2.2375431417977776,ThompsonSampling Algorithm
3,3.725636636324265,ThompsonSampling Algorithm
3,3.108010759116431,ThompsonSampling Algorithm
3,4.045928129011711,ThompsonSampling Algorithm
3,6.195901722008903,ThompsonSampling Algorithm
3,4.193213979801809,ThompsonSampling Algorithm
3,3.5456239649057606,ThompsonSampling Algorithm
3,3.7341339660219237,ThompsonSampling Algorithm
3,5.235229299816015,ThompsonSampling Algorithm
3,4.247897777460873,ThompsonSampling Algorithm
3,4.744898445352637,ThompsonSampling Algorithm
3,3.7394545564960984,ThompsonSampling Algorithm
3,4.524172462343305,ThompsonSampling Algorithm
3,4.089647532924917,ThompsonSampling Algorithm
3,2.0852773319558766,ThompsonSampling Algorithm
3,4.6070036986153635,ThompsonSampling Algorithm
3,4.35935540004941,ThompsonSampling Algorithm
3,2.8090526513767964,ThompsonSampling Algorithm
3,2.7160910034316936,ThompsonSampling Algorithm
3,4.08686314298208,ThompsonSampling Algorithm
3,4.534612429982825,ThompsonSampling Algorithm
3,3.880108622913057,ThompsonSampling Algorithm
3,4.673878390813093,ThompsonSampling Algorithm
3,3.5188621916955554,ThompsonSampling Algorithm
3,3.755669193284087,ThompsonSampling Algorithm
3,3.7723504465233404,ThompsonSampling Algorithm
3,4.774836640384308,ThompsonSampling Algorithm
3,3.4814880300724704,ThompsonSampling Algorithm
3,3.421273635514728,ThompsonSampling Algorithm
3,3.9657166555449113,ThompsonSampling Algorithm
3,3.6352447753383457,ThompsonSampling Algorithm
3,3.6196534300694383,ThompsonSampling Algorithm
3,3.456041412521962,ThompsonSampling Algorithm
3,3.9268592249518544,ThompsonSampling Algorithm
3,4.939327743676722,ThompsonSampling Algorithm
3,4.042100971655564,ThompsonSampling Algorithm
